fileName,className,isNewModule,M1,M2,M6,M7
/Users/phayate/src/ApacheDerby/10.12/java/client/org/apache/derby/client/am/DateTime.java,DateTime,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/client/org/apache/derby/client/am/DateTimeValue.java,DateTimeValue,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/client/org/apache/derby/client/am/Decimal.java,Decimal,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/client/org/apache/derby/client/am/DisconnectException.java,DisconnectException,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/client/org/apache/derby/client/am/EncryptionManager.java,EncryptionManager,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/client/org/apache/derby/client/am/FailedProperties40.java,FailedProperties40,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/client/org/apache/derby/client/am/FloatingPoint.java,FloatingPoint,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/client/org/apache/derby/client/am/LogWriter.java,LogWriter,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/client/org/apache/derby/client/am/LogicalCallableStatement.java,LogicalCallableStatement,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/client/org/apache/derby/client/am/LogicalCallableStatement42.java,LogicalCallableStatement42,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/client/org/apache/derby/client/am/LogicalConnection.java,LogicalConnection,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/client/org/apache/derby/client/am/LogicalPreparedStatement.java,LogicalPreparedStatement,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/client/org/apache/derby/client/am/LogicalPreparedStatement42.java,LogicalPreparedStatement42,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/client/org/apache/derby/client/am/ProductLevel.java,ProductLevel,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/client/org/apache/derby/client/am/SQLExceptionFactory.java,SQLExceptionFactory,0,3.0,0.0,3.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/client/org/apache/derby/client/am/Section.java,Section,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/client/org/apache/derby/client/am/SectionManager.java,SectionManager,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/client/org/apache/derby/client/am/SignedBinary.java,SignedBinary,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/client/org/apache/derby/client/am/SqlCode.java,SqlCode,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/client/org/apache/derby/client/am/SqlException.java,SqlException,0,2.0,0.0,2.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/client/org/apache/derby/client/am/SqlWarning.java,SqlWarning,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/client/org/apache/derby/client/am/XaException.java,XaException,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/client/org/apache/derby/client/am/stmtcache/StatementKey.java,StatementKey,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/client/org/apache/derby/client/net/ClientJDBCObjectFactoryImpl.java,ClientJDBCObjectFactoryImpl,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/client/org/apache/derby/client/net/ClientJDBCObjectFactoryImpl42.java,ClientJDBCObjectFactoryImpl42,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/client/org/apache/derby/client/net/NetAgent.java,NetAgent,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/client/org/apache/derby/client/net/NetConfiguration.java,NetConfiguration,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/client/org/apache/derby/client/net/NetConnection.java,NetConnection,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/client/org/apache/derby/client/net/NetLogWriter.java,NetLogWriter,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/client/org/apache/derby/client/net/NetXAConnection.java,NetXAConnection,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/client/org/apache/derby/client/net/NetXAResource.java,NetXAResource,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/client/org/apache/derby/client/net/Typdef.java,Typdef,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/client/org/apache/derby/client/net/Utf8CcsidManager.java,Utf8CcsidManager,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/client/org/apache/derby/jdbc/BasicClientConnectionPoolDataSource40.java,BasicClientConnectionPoolDataSource40,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/client/org/apache/derby/jdbc/BasicClientXADataSource40.java,BasicClientXADataSource40,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/client/org/apache/derby/jdbc/ClientConnectionPoolDataSource.java,ClientConnectionPoolDataSource,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/client/org/apache/derby/jdbc/ClientConnectionPoolDataSource40.java,ClientConnectionPoolDataSource40,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/client/org/apache/derby/jdbc/ClientDataSource.java,ClientDataSource,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/client/org/apache/derby/jdbc/ClientDataSource40.java,ClientDataSource40,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/client/org/apache/derby/jdbc/ClientDriver.java,ClientDriver,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/client/org/apache/derby/jdbc/ClientDriver40.java,ClientDriver40,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/client/org/apache/derby/jdbc/ClientXADataSource.java,ClientXADataSource,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/client/org/apache/derby/jdbc/ClientXADataSource40.java,ClientXADataSource40,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/demo/nserverdemo/NetworkServerUtil.java,NetworkServerUtil,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/demo/nserverdemo/NsSample.java,NsSample,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/demo/nserverdemo/NsSampleClientThread.java,NsSampleClientThread,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/demo/nserverdemo/SimpleNetworkClientSample.java,SimpleNetworkClientSample,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/demo/nserverdemo/SimpleNetworkServerSample.java,SimpleNetworkServerSample,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/demo/scores/java/server/org/apache/derbyDemo/scores/proc/Functions.java,Functions,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/demo/simple/SimpleApp.java,SimpleApp,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/demo/toursdb/insertMaps.java,insertMaps,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/demo/workingwithderby/WwdClientExample.java,WwdClientExample,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/demo/workingwithderby/WwdEmbedded.java,WwdEmbedded,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/demo/workingwithderby/WwdUtils.java,WwdUtils,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/drda/org/apache/derby/drda/NetServlet.java,NetServlet,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/drda/org/apache/derby/drda/NetworkServerControl.java,NetworkServerControl{,0,3.0,0.0,3.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/drda/org/apache/derby/impl/drda/DssTrace.java,DssTrace,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/drda/org/apache/derby/impl/drda/NaiveTrustManager.java,NaiveTrustManager,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/drda/org/apache/derby/impl/drda/ProtocolTestAdapter.java,ProtocolTestAdapter,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/drda/org/apache/derby/impl/drda/ReEncodedInputStream.java,ReEncodedInputStream,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/drda/org/apache/derby/impl/drda/Utf8CcsidManager.java,Utf8CcsidManager,0,10.0,0.0,12.0,5.0
/Users/phayate/src/ApacheDerby/10.12/java/drda/org/apache/derby/impl/drda/memCheck.java,memCheck,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/engine/org/apache/derby/authentication/SystemPrincipal.java,SystemPrincipal,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/engine/org/apache/derby/catalog/GetProcedureColumns.java,GetProcedureColumns,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/engine/org/apache/derby/catalog/SystemProcedures.java,SystemProcedures,0,8.0,0.0,9.0,8.0
/Users/phayate/src/ApacheDerby/10.12/java/engine/org/apache/derby/catalog/TriggerOldTransitionRows.java,TriggerOldTransitionRows,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/engine/org/apache/derby/catalog/types/AggregateAliasInfo.java,AggregateAliasInfo,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/engine/org/apache/derby/catalog/types/BaseTypeIdImpl.java,BaseTypeIdImpl,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/engine/org/apache/derby/catalog/types/DecimalTypeIdImpl.java,DecimalTypeIdImpl,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/engine/org/apache/derby/catalog/types/DefaultInfoImpl.java,DefaultInfoImpl,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/engine/org/apache/derby/catalog/types/IndexDescriptorImpl.java,IndexDescriptorImpl,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/engine/org/apache/derby/catalog/types/MethodAliasInfo.java,MethodAliasInfo,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/engine/org/apache/derby/catalog/types/ReferencedColumnsDescriptorImpl.java,ReferencedColumnsDescriptorImpl,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/engine/org/apache/derby/catalog/types/RoutineAliasInfo.java,RoutineAliasInfo,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/engine/org/apache/derby/catalog/types/RowMultiSetImpl.java,RowMultiSetImpl,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/engine/org/apache/derby/catalog/types/StatisticsImpl.java,StatisticsImpl	implements,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/engine/org/apache/derby/catalog/types/SynonymAliasInfo.java,SynonymAliasInfo,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/engine/org/apache/derby/catalog/types/TypeDescriptorImpl.java,TypeDescriptorImpl,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/engine/org/apache/derby/catalog/types/TypesImplInstanceGetter.java,TypesImplInstanceGetter,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/engine/org/apache/derby/catalog/types/UDTAliasInfo.java,UDTAliasInfo,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/engine/org/apache/derby/catalog/types/UserDefinedTypeIdImpl.java,UserDefinedTypeIdImpl,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/engine/org/apache/derby/diag/ContainedRoles.java,ContainedRoles,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/engine/org/apache/derby/diag/ErrorLogReader.java,ErrorLogReader,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/engine/org/apache/derby/diag/LockTable.java,LockTable,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/engine/org/apache/derby/diag/SpaceTable.java,SpaceTable,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/engine/org/apache/derby/diag/StatementDuration.java,StatementDuration,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/engine/org/apache/derby/diag/TransactionTable.java,TransactionTable,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/engine/org/apache/derby/iapi/db/ConsistencyChecker.java,ConsistencyChecker,0,0.0,0.0,0.0,0.0
/Users/phayate/src/ApacheDerby/10.12/java/engine/org/apache/derby/iapi/db/Factory.java,Factory,0,0.0,0.0,0.0,0.0
